# Chado database date: 2024-09-30 21:55
gene_systematic_id	gene_name	synonyms	gene_product
SPBP23A10.15c	qcr1	mas1	mitochondrial processing peptidase (MPP) complex beta subunit Mas1
SPBP23A10.16	tim18	sdh4	TIM22 inner membrane protein import complex and succinate dehydrogenase (SDH) anchor subunit Tim18
SPBP23A10.17			conserved fungal protein
SPBP26C9.02c	car1		arginase Car1
SPBP26C9.03c	fet4		plasma membrane iron/zinc ion transmembrane transporter
SPBP35G2.02	txc1		26S proteasome co-factor Txc1
SPBP35G2.03c	sgo1		meiotic cohesin protection protein, shugoshin, Sgo1
SPBP35G2.04c			Schizosaccharomyces specific protein
SPBP35G2.05c	cki2	sst3	serine/threonine protein kinase (CK1 family) Cki2
SPBP35G2.06c	nup131	Nup133a	nucleoporin, WD repeat Nup131
SPBP35G2.07	ilv1		acetolactate synthase catalytic subunit
SPBP35G2.08c	air1		TRAMP complex zinc knuckle subunit Air1
SPBP35G2.09	usp103	yhc1	U1 snRNP-associated protein Usp103
SPBP35G2.10	mit1		SHREC complex ATP-dependent chromatin remodeller Mit1
SPBP35G2.11c	nbr1		cargo receptor for selective autophagy pathway
SPBP35G2.12	ysa1		ADP-ribose diphosphatase, NudF subfamily Ysa1
SPBP35G2.13c	swc2		Swr1 complex histone chaperone module subunit Swc2
SPBP35G2.14	puf2		pumilio family RNA-binding protein Puf2
SPBP35G2.16c	ecl2		extender of chronological lifespan protein Ecl2
SPBP35G2.17			dubious
SPBP4G3.02	pho1		extracellular acid phosphatase Pho1
SPBP4G3.03	fub2		PI31 proteasome regulator Fub2
SPBP4H10.03	oxa102	oxa1,oxa1-2,oxa1sp2	mitochondrial inner membrane insertase Oxa102
SPBP4H10.04	ppb1		serine/threonine protein phosphatase PP2B (calcineurin A) catalytic subunit Ppb1
SPBP4H10.05c	spe2		S-adenosylmethionine decarboxylase proenzyme Spe2
SPBP4H10.06c	cut14	smc2	condensin complex SMC subunit Smc2
SPBP4H10.07			ubiquitin-protein ligase E3, unknown specificity, implicated in vesicle fusion, possibly multiple pathways
SPBP4H10.08	qcr10		ubiquinol-cytochrome-c reductase complex, Reiske ISP-associated subunit Qcr10
SPBP4H10.09	rsv1		DNA-binding transcription repressor Rsv1
SPBP4H10.10	rbd3	rh2,ppp73	mitochondrial rhomboid family peptidase Rbd3
SPBP4H10.11c	lcf2		long-chain-fatty-acid-CoA ligase
SPBP4H10.12			protein with a role in ER insertion of tail-anchored membrane proteins
SPBP4H10.13	rps2302	rps23-2	40S ribosomal protein S23
SPBP4H10.14c			Schizosaccharomyces specific protein, possibly isoprenylated
SPBP4H10.15	aco2	mrpl49	mitochondrial ribosomal protein subunit L21/aconitate hydratase, fusion protein
SPBP4H10.16c			G-patch RNA-binding protein, involved in splicing
SPBP4H10.17c			protein repair carboxyl methyl esterase
SPBP4H10.18c			Schizosaccharomyces specific protein
SPBP4H10.19c			calreticulin/calnexin homolog
SPBP4H10.20	nhm1	DcpS	m7G(5')pppN diphosphatase Nhm1
SPBP4H10.21c	sld5		GINS complex subunit Sld5
SPBP8B7.01c	pop7		RNase P and RNase MRP subunit Pop7
SPBP8B7.02	rng9		contractile ring myosin V regulator Rng9
SPBP8B7.03c	rpl402	rpl4-2,rpl4	60S ribosomal protein L4
SPBP8B7.04	mug45		Schizosaccharomyces specific protein, probable surface anchored protein with carbohydrate binding domains Mug45
SPBP8B7.05c	nce103		carbonic anhydrase
SPBP8B7.06	rpp201	rpp2,rpp2-1,rpa2	60S acidic ribosomal protein A2
SPBP8B7.07c	set6		histone lysine methyltransferase Set6
SPBP8B7.08c	ppm1		leucine carboxyl methyltransferase, involved in regulation of PPA2
SPBP8B7.09c	los1		karyopherin/importin-beta family nuclear import receptor Los1
SPBP8B7.10c	utp16		U3 snoRNP-associated protein Utp16
SPBP8B7.11	nxt3	glp1	ubiquitin protease cofactor Nxt3
SPBP8B7.12c	fta3		CENP-H ortholog Fta3
SPBP8B7.13	vac7		PAS complex subunit Vac7
SPBP8B7.14c	dpb2		DNA polymerase epsilon catalytic subunit B, Dpb2
SPBP8B7.15c	mpe1		mRNA cleavage ubiquitin-protein ligase E3 Mpe1
SPBP8B7.16c	dbp2		ATP-dependent RNA helicase Dbp2
SPBP8B7.17c	thi20		phosphomethylpyrimidine kinase Thi20
SPBP8B7.18c	thi201		phosphomethylpyrimidine kinase Thi201
SPBP8B7.19	spt16		histone H2A-H2B chaperone, FACT complex subunit Spt16
SPBP8B7.20c	nop2		rRNA (cytosine-C5-)-methyltransferase activity Nop2
SPBP8B7.21	ubp3		ubiquitin C-terminal hydrolase Ubp3
SPBP8B7.22	erd2		HDEL receptor
SPBP8B7.23	rnf10		ubiquitin-protein ligase E3
SPBP8B7.24c	atg8		autophagy associated protein Atg8
SPBP8B7.25	cyp4		cyclophilin family peptidyl-prolyl cis-trans isomerase Cyp4
SPBP8B7.26			Schizosaccharomyces specific protein
SPBP8B7.27	mug30		HECT-type ubiquitin-protein ligase E3, found in association with TRAMP complex
SPBP8B7.28c	stc1		CLRC complex-Argonaute linker protein Stc1
SPBP8B7.29	abz1		para-aminobenzoate synthase
SPBP8B7.30c	thi5		DNA-binding transcription factor Thi5
SPBP8B7.31			HAD superfamily hydrolase, unknown role
SPBP8B7.32			dubious
SPBPB10D8.01			plasma membrane cysteine transmembrane transporter
SPBPB10D8.02c			arylsulfatase
SPBPB10D8.04c	ssu1		plasma membrane sulfite transmembrane transporter Ssu1
SPBPB10D8.05c	ssu2		plasma membrane sulphite transmembrane transporter Ssu2
SPBPB10D8.06c	ssu3		plasma membrane sulphite transmembrane transporter Ssu3
SPBPB10D8.07c	ssu4		plasma membrane sulphite transmembrane transporter Ssu4
SPBPB21E7.01c	eno102	eno1,SPBPB8B6.07c	enolase
SPBPB21E7.02c		SPAPB21E7.02c	phosphoglycerate mutase/6-phosphofructo-2-kinase family
SPBPB21E7.04c	cmt2		O-methyltransferase, human COMT catechol homolog 2
SPBPB21E7.05			Schizosaccharomyces pombe specific protein
SPBPB21E7.07	aes1	SPAPB21E7.07	phenazine biosynthesis PhzF protein family
SPBPB21E7.09		SPAPB21E7.09	L-asparaginase
SPBPB21E7.10			Schizosaccharomyces specific protein
SPBPB21E7.11			Schizosaccharomyces pombe specific protein
SPBPB2B2.01	nrg1	nrt1	plasma membrane amino acid transmembrane transporter Nrg1
SPBPB2B2.02	say1	mug180	ER sterol deacetylase Say1
SPBPB2B2.05			class I glutamine amidotransferase family protein
SPBPB2B2.06c			extracellular 5'-nucleotidase, human NT5E family
SPBPB2B2.07c			S. pombe specific DUF999 protein family 7
SPBPB2B2.08			conserved fungal protein
SPBPB2B2.09c	pan5		2-dehydropantoate 2-reductase Pan5
SPBPB2B2.10c	gal7		galactose-1-phosphate uridylyltransferase Gal7
SPBPB2B2.11	tgd1		nucleotide-sugar 4,6-dehydratase
SPBPB2B2.12c	gal10		UDP-glucose 4-epimerase/aldose 1-epimerase Gal10
SPBPB2B2.13	gal1		galactokinase Gal1
SPBPB2B2.14c			S. pombe specific DUF999 protein family 8
SPBPB2B2.15			Velum formation protein 1-like conserved fungal family
SPBPB2B2.16c			transmembrane transporter
SPBPB2B2.17c	ftm7		sub-telomeric 5Tm protein family Ftm7
SPBPB2B2.18			conserved fungal protein, UPF0768 family
SPBPB2B2.19c			S. pombe specific 5Tm protein family
SPBPB7E8.01			Schizosaccharomyces specific protein, predicted GPI anchor, possible peptidase
SPBPB7E8.02			PSP1 family protein
SPBPB8B6.02c			plasma membrane urea transmembrane transporter
SPBPB8B6.03	fah1		fatty acid amide hydrolase Fah1
SPBPB8B6.04c	grt1	SPAPB8B6.04c	DNA-binding transcription factor Grt1
SPBPB8B6.05c			L-asparaginase
SPBPB8B6.06c	fex2		plasma membrane fluoride export channel Fex2
SPBPJ4664.01	dps1	coq1,SPBPJ694.01	decaprenyl diphosphate synthase subunit Dps1/Coq1
SPBPJ4664.02			flocculin-like protein
SPBPJ4664.03	mfm3		M-factor precursor Mfm3
SPBPJ4664.04	cop1		coatomer alpha subunit Cop1
SPBPJ4664.05	aig1		endomembrane system protein, FAR-17a/AIG1-like family protein, Aig1
SPBPJ4664.06	gpt1		UDP-glucose-glycoprotein glucosyltransferase Gpt1
SPCC1020.01c	pma2	SPCC1393.01	plasma membrane P-type proton ATPase, P3-type Pma2
SPCC1020.02	spc7		outer kinetochore KNL network protein, KNL-1 family member, blinkin, Spc7
SPCC1020.03	mmt1		mitochondrial (zinc or iron) ion transmembrane transporter Mmt1
SPCC1020.04c	rpb6	rpo15	DNA-directed RNA polymerase I, II and III subunit Rpb6
SPCC1020.05	dcr2		serine/threonine protein phosphatase Dcr2
SPCC1020.06c	tal1		transaldolase Tal1
SPCC1020.07			pseudouridine-5'-phosphatase
SPCC1020.08	tyw1		tRNA wybutosine biosynthesis protein Tyw1
SPCC1020.09	gnr1		Telomerase Cajal body protein WRAP53 orthlog, Gnr1
SPCC1020.10	oca2		serine/threonine protein kinase Oca2
SPCC1020.11c	emc6		ER membrane protein complex subunit Emc6
SPCC1020.12c	xap5	SPCC14G10.06	splicing factor, xap-5-like protein
SPCC1020.13c		SPCC14G10.05	DDHD family phospholipase
SPCC1020.14	Tf2-12		retrotransposable element/transposon Tf2-type
SPCC10H11.01	prp11	prp5	ATP-dependent RNA helicase Prp11
SPCC10H11.02	cwf23	SPCP31B10.01	DNAJ domain protein Cwf23
SPCC1183.01	sec15	exo6,SPCC1672.13	exocyst complex subunit Exo6
SPCC1183.02			glutathione S-transferase, translational elongation factor eEF1
SPCC1183.03c	fxn1	pfh1	mitochondrial [2Fe-2S] cluster assembly frataxin Fxn1
SPCC1183.04c	pet127		mitochondrial RNA 5'-end processing Pet127
SPCC1183.05c	lig4		DNA repair ligase Lig4
SPCC1183.06	ung1		uracil DNA N-glycosylase Ung1
SPCC1183.07	rrp5		U3 snoRNP-associated protein Rrp5
SPCC1183.08c	rpl101	rpl1-1,rpl10a-1	60S ribosomal protein L10a
SPCC1183.09c	pmp31	mug75	plasma membrane proteolipid Pmp31
SPCC1183.10	wtf10	wts10	wtf antidote-like meiotic drive suppressor Wtf10
SPCC1183.11	msy1	SPCC31H12.01	MS calcium ion channel protein Msy1
SPCC1183.12	spo13	SPNGAF60	sporulation specific RabGEF Spo13
SPCC11E10.01	cbl1	SPCC61.06	cystathionine beta-lyase Cbl1
SPCC11E10.02c	gpi8		pig-K
SPCC11E10.03	jnm1	mug1	dynactin complex subunit, dynamitin Jnm1
SPCC11E10.04	ppr6		mitochondrial PPR repeat protein Ppr6
SPCC11E10.05c	ynd1		nucleoside diphosphatase Ynd1
SPCC11E10.06c	elp4		elongator complex subunit Elp4
SPCC11E10.07c	gcn3	tif221	translation initiation factor eIF2B alpha subunit Gcn3
SPCC11E10.08	rik1		CLRC ubiquitin ligase complex WD repeat subunit Rik1
SPCC11E10.09c		SPCC188.01c	alpha-amylase homolog
SPCC1223.01	rqt1	SPCC285.18,hel2	RQT complex subunit ubiquitin-protein ligase E3 subunit Rqt1
SPCC1223.02	nmt1	thi3	4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase Nmt1
SPCC1223.03c	gut2		glycerol-3-phosphate dehydrogenase Gut2
SPCC1223.04c	set11	mug76	ribosomal protein lysine methyltransferase Set11
SPCC1223.05c	rpl3702	rpl37-2,rpl37	60S ribosomal protein L37
SPCC1223.06	tea1	alp8	cell end marker Tea1
SPCC1223.07c	drs1		cytoplasmic aspartate-tRNA ligase Drs1
SPCC1223.08c	dfr1		dihydrofolate reductase/ lysophospholipase fusion protein Dfr1
SPCC1223.09	uro1		uricase Uro1
SPCC1223.10c	eaf1		RNA polymerase II transcription elongation factor Eaf1
SPCC1223.11	ptc2		serine/threonine protein phosphatase PP2C catalytic subunit Ptc2
SPCC1223.12c	meu10		sporulation wall assembly GPI anchored protein, Meu10
SPCC1223.13	cbf12		DNA-binding transcription factor, CBF1/Su(H)/LAG-1 family Cbf12
SPCC1223.14	aro2	SPCC297.01	chorismate synthase Aro2
SPCC1223.15c	spc19		DASH complex subunit Spc19
SPCC1235.01		SPCC320.02c	cell surface glycoprotein
SPCC1235.02	bio2	SPCC320.01c	biotin synthase
SPCC1235.03	cue2		no go decay endonuclease Cue2
SPCC1235.04c	nad1		FAD synthetase Nad1
SPCC1235.05c	fft2		histone chaperone/ATP-dependent chromatin remodeller SMARCAD1 family Fft2
SPCC1235.06	get2	sif1	GET complex (ER membrane insertion) subunit Get2
SPCC1235.07	fta7	cnl3	CENP-Q homolog Fta7
SPCC1235.08c	pdh1		Golgi to ER retrograde transport protein
SPCC1235.09	hif2		Set3 complex WD repeat subunit Hif2
SPCC1235.10c	sec6	exo3	exocyst complex subunit Exo3
SPCC1235.11	mpc1		mitochondrial carrier, pyruvate Mpc1
SPCC1235.12c	mug146		Schizosaccharomyces specific protein Mug46
SPCC1235.13	ght6	meu12	plasma membrane glucose/fructose:proton symporter Ght6
SPCC1235.14	ght5		plasma membrane high-affinity glucose/fructose:proton symporter Ght5
SPCC1235.15	dga1	SPCC548.01	diacylglycerol O-acyltransferase Dga1
SPCC1235.16	vma21		ER membrane V-ATPase assembly factor Vma21
SPCC1235.17			dubious
SPCC1235.18			dubious
SPCC1259.01c	rps1802	rps18-2,SPCC825.06c	40S ribosomal protein S18
SPCC1259.02c	erm1	ppp61	ER metallopeptidase Erm1
SPCC1259.03	rpa12		DNA-directed RNA polymerase complex I TFIIS subunit Rpa12
SPCC1259.04	iec3		Ino80 complex subunit Iec3
SPCC1259.05c	cox9		cytochrome c oxidase subunit VIIa
SPCC1259.06	taf8		transcription factor TFIID complex subunit 8
SPCC1259.07	rxt3		Clr6 and Rpd3L histone deacetylase complex LCCL domain subunit Rxt3
SPCC1259.08			DUF2457 family conserved fungal protein
SPCC1259.09c	pdx1		pyruvate dehydrogenase protein x component, Pdx1
SPCC1259.10	pgp1		mitochondrial tRNA N6-threonyl-carbamoyl-adenosine (t6A) Pgp1
SPCC1259.11c	gyp2		RabGAP Gyp2
SPCC1259.12c	gid1	vid30	GID complex subunit, Ran GTPase binding protein Gid1
SPCC1259.13	chk1	rad27	Chk1 protein kinase
SPCC1259.14c	meu27		UPF0300 family protein 5
SPCC1259.15c	ubc11	ubcdp,ubcP4	ubiquitin conjugating enzyme E2, for APC Ubc11/UbcP4
SPCC1259.16			Schizosaccharomyces specific microprotein
SPCC126.01c		SPCC576.18c	WD repeat protein
SPCC126.02c	pku70	ku70	Ku70 (human XRCC6 ortholog) Pku70
SPCC126.03	pus1		tRNA/U2 snRNA pseudouridine synthase Lsp1
SPCC126.04c	sgf73		SAGA complex deubiquitinating submodule subunit Sgf73
SPCC126.05c	mrpl17		mitochondrial ribosomal protein subunit L46
SPCC126.06	twf1		twinfilin
SPCC126.07c	asr1	pbr1	ubiquitin-protein ligase E3 Asr1
SPCC126.08c			lectin family glycoprotein receptor
SPCC126.09	zip2		vacuolar zinc exporter, ZIP family, Zip2
SPCC126.10	iah1		isoamyl acetate hydrolytic enzyme Iah1
SPCC126.11c			RNA-binding protein, rrm type
SPCC126.12			mitochondrial protein, DUF34 family, possible chaperone or insertase (PMID: 34572495)
SPCC126.13c	sap18		exon junction complex associated protein Sap18
SPCC126.14	prp18		U5 snRNP-associated protein Prp18
SPCC126.15c	sec65		signal recognition particle subunit Sec65
SPCC1281.01	ags1	mok1,SPCC338.01c,SPCC17A7.01,tps16	cell wall alpha-1,3-glucan synthase Ags1
SPCC1281.02c	spf30		splicing factor Spf30
SPCC1281.03c	emc4		ER membrane protein complex subunit Emc4
SPCC1281.04	akr7		pyridoxal reductase
SPCC1281.05	rsc7		RSC complex subunit Rsc7
SPCC1281.06c	ole1		acyl-coA desaturase
SPCC1281.07c	gst4		glutathione S-transferase
SPCC1281.08	wtf11	meu24,wts1112a	wtf element Wtf11
SPCC132.01c	rqc2	mtr1,SPCC1322.17c	ribosome quality control complex subunit Rqc2
SPCC132.02	hst2		histone deacetylase, Sirtuin family, NAD-dependent Hst2
SPCC132.03			Schizosaccharomyces specific protein
SPCC132.04c	gdh2		NAD-dependent glutamate dehydrogenase Gdh2
SPCC1322.01	rpm1	SPCC23B6.06,par1	mitochondrial 3'-5' exonuclease for RNA 3' ss-tail
SPCC1322.02	pxd1		structure-specific DNA nuclease regulator Pxd1
SPCC1322.03	trp1322		plasma membrane TRP-like calcium ion channel Trp1322
SPCC1322.04	fyu1		UTP-glucose-1-phosphate uridylyltransferase Fyu1
SPCC1322.05c	lap2	ppp85	vacuolar aminopeptidase Lap2
SPCC1322.06	kap113		karyopherin/importin beta family nuclear import signal receptor Kap113
SPCC1322.07c	mug150		Schizosaccharomyces pombe specific protein, GPI anchored, Mug150
SPCC1322.08	srk1	mkp1	MAPK-activated protein kinase Srk1
SPCC1322.09			Golgi protein, associated with COP vesicles (predicted), DUF5427
SPCC1322.10	knh2	pwp1	conserved fungal cell surface protein, Kre9/Knh1 family, Knh2
SPCC1322.11	rpl2302	rpl23-2	60S ribosomal protein L23
SPCC1322.12c	bub1		mitotic spindle checkpoint kinase Bub1
SPCC1322.13	ade6	min1	phosphoribosylaminoimidazole carboxylase Ade6
SPCC1322.14c	vtc4		vacuolar transporter chaperone (VTC) complex polyphosphate synthase subunit Vtc4
SPCC1322.15	rpl3402	rpl34,rpl34-2	60S ribosomal protein L34
SPCC1322.16	phb2		prohibitin Phb2
SPCC1393.02c	spt2		histone H3-H4 chaperone Spt2
SPCC1393.03	rps1501	rps15-1	40S ribosomal protein S15
SPCC1393.04	fta4		Mis6-Sim4 complex subunit Fta4
SPCC1393.05	ers1		RNA-silencing factor Ers1
SPCC1393.06c	ipi1		rixosome complex armadillo-type fold Ipi1
SPCC1393.07c	mug4		Schizosaccharomyces specific protein, possible cell surface protein Mug4
SPCC1393.08	fil1		DNA-binding transcription factor, zf-GATA-type, amino acid sensing, Fil1
SPCC1393.09c	gir2		RWD domain protein, involved in cytoplasmic translation Gir2
SPCC1393.10	ctr4		plasma membrane copper transporter complex subunit Ctr4
SPCC1393.11	mrpl20		mitochondrial ribosomal protein subunit L58
SPCC1393.12			Schizosaccharomyces specific protein
SPCC1393.13	duf89	prl64	cobalt/nickel-dependent phosphatase Duf89
SPCC1393.14	ten1		telomere cap complex subunit Ten1
SPCC13B11.01	adh1	adh	alcohol dehydrogenase Adh1
SPCC13B11.02c			Schizosaccharomyces pombe specific protein
SPCC13B11.03c			hydroxyacylglutathione hydrolase
SPCC13B11.04c	fmd3	SPCC777.01c	glutathione-dependent formaldehyde dehydrogenase
SPCC1442.01	ste6	SPCC1450.17	RasGEF Ste6
SPCC1442.02	glm2	SPCC1450.18	Glomulin, ubiquitin-protein transferase inhibitor Glm2
SPCC1442.03	mme1	SPCC1450.19	mitochondrial carrier, magnesium ion Mme1
SPCC1442.04c	rmr1		conserved fungal protein, DUF2420 family, implicated in meiotic recombination, Rmr1
SPCC1442.05c	mic26	mic27,mic23	MICOS complex subunit Mic23/26/27
SPCC1442.06	pre8		20S proteasome complex subunit alpha 2, Pre8
SPCC1442.07c	wss2	udp7	ubiquitin/metalloprotease fusion protein Udp7
SPCC1442.08c	cox12		cytochrome c oxidase protein VIb
SPCC1442.09	trp3		anthranilate synthase component I Trp3
SPCC1442.10c	rpb3		DNA-directed RNA polymerase II complex subunit Rpb3
SPCC1442.11c			Schizosaccharomyces pombe specific protein
SPCC1442.12	pps1		CDP-diacylglycerol-serine O-phosphatidyltransferase Pps1
SPCC1442.13c	sqs2		R3H and G-patch domain protein Sqs2
SPCC1442.14c	hnt1		adenosine 5'-monophosphoramidase
SPCC1442.15c	cox18		mitochondrial inner membrane insertase Cox18
SPCC1442.16c	zta1	SPCC285.01c	NADPH quinone oxidoreductase/ARE-binding protein
SPCC1442.17c	ist1	SPCC285.02c	MVB sorting pathway protein Ist1
SPCC1442.19	mrp49		mitochondrial ribosomal protein subunit Mrp49
SPCC1450.02	bdf1	SPCC191.13	Swr1 complex bromodomain subunit Bdf1
SPCC1450.03	utp502	utp5	ribonucleoprotein (RNP) complex Utp502
SPCC1450.04	tef5	efb1	translation elongation factor EF-1 beta subunit, guanyl-nucleotide exchange factor (eEF1B)
SPCC1450.05c	rox3	med19	mediator complex subunit Med19
SPCC1450.06c	grx3		CIA machinery monothiol glutaredoxin Grx3
SPCC1450.07c	dao1		D-amino acid oxidase
SPCC1450.08c	wtf16	wts16	wtf antidote-like meiotic drive suppressor Wtf16
SPCC1450.09c	plb5		phospholipase Plb5
SPCC1450.10c	nar1		CIA machinery iron hydrogenase Nar1
SPCC1450.11c	cek1		serine/threonine protein kinase Cek1
SPCC1450.12			mitochondrial DUF3818 and PXA domain conserved fungal protein, potential lipid transport protein implicated in membrane organization, ergosterol distribution
SPCC1450.13c	rib5		riboflavin synthase Rib5
SPCC1450.14c	ero12		ER protein folding oxidoreductin Ero1b
SPCC1450.15			pig-F/3-ketosphinganine reductase fusion protein
SPCC1450.16c	ptl1		triacylglycerol lipase ptl1
SPCC1494.01		SPCC965.15	iron/ascorbate oxidoreductase family
SPCC1494.02c	taf13		transcription factor TFIID complex subunit Taf13
SPCC1494.03	arz1		human RAP1 ortholog, GTPase exchange factor, Zfs1 target number 1
SPCC1494.04c	tyr1		prephenate dehydrogenase Tyr1
SPCC1494.05c	ubp12		CSN-associated deubiquitinating enzyme Ubp12
SPCC1494.06c	dbp9		ATP-dependent RNA helicase Dbp9
SPCC1494.07	trm732		tRNA (cytosine 32-2'-O)-methyltransferase regulator Trm732
SPCC1494.08c			cortical variant C2 domain protein, human FAM102A and FAM102B ortholog, implicated in signalling or endocytosis
SPCC1494.09c	tfb6		transcription factor TFIIH complex subunit Tfb6
SPCC1494.10	adn3	SPCC70.01	DNA-binding transcription factor Adn3
SPCC1494.11c	Tf2-13		retrotransposable element/transposon Tf2-type
SPCC14G10.01	cab5	SPCC18B5.12	dephospho-CoA kinase
SPCC14G10.02	urb1	SPCC18B5.13	ribosome biogenesis protein Urb1
SPCC14G10.03c	ump1		proteasome maturation factor Ump1
SPCC14G10.04	eap1		eIF4E-associated protein Eap1
SPCC1529.01		SPCC794.14	transmembrane transporter
SPCC162.01c	snp27		U4/U6 x U5 tri-snRNP complex subunit Snp27
SPCC162.02c			AMP-binding dehydrogenase
SPCC162.03			short chain dehydrogenase
SPCC162.04c	wtf13	wts13	wtf meiotic drive antidote Wtf13
SPCC162.05	coq3		decaprenyldihydroxybenzoate methyltransferase Coq3
SPCC162.06c	vps60		vacuolar sorting protein Vps60
SPCC162.07	ent1		epsin
SPCC162.08c	nup211		nucleoporin nup211
SPCC162.09c	hmg1	its12	3-hydroxy-3-methylglutaryl-CoA reductase Hmg1
SPCC162.10	ppk33		serine/threonine protein kinase Ppk33
SPCC162.11c	urk1		uridine kinase/uracil phosphoribosyltransferase
SPCC162.12	tco89	SPCC1753.06c	TORC1 subunit Tco89
SPCC1620.01c	lsm2		Lsm2-8 complex subunit Lsm2
SPCC1620.02	wtf23	wts23	wtf meiotic drive antidote Wtf23
SPCC1620.03	mug163		mitochondrial protein, human C6orf136 ortholog
SPCC1620.04c	fzr3	mug55	meiotic fizzy-related APC coactivator Fzr3
SPCC1620.05	bet4		Rab geranylgeranyltransferase alpha subunit Bet4
SPCC1620.06c			ribose-phosphate pyrophosphokinase
