acc	GO_name	systematic_id	symbol	gene_product_description	evidence_code	source	assigned_by
GO:0070210	Rpd3L-Expanded complex	SPBC1709.11c	png2	Rpd3L and NuA4 histone acetyltransferase complex ING family/PHD-type zinc finger subunit Png2	IDA	PMID:19040720	PomBase
GO:0070210	Rpd3L-Expanded complex	SPBC1734.16c	pst3	SIN3 family co-repressor, Clr6 and Rpd3L histone deacetylase complex subunit Pst3	IDA	PMID:19040720	PomBase
GO:0070210	Rpd3L-Expanded complex	SPBC21C3.02c	dep1	Rpd3L histone deacetylase complex subunit, Sds3-like family protein Dep1	IDA	PMID:19040720	PomBase
GO:0070210	Rpd3L-Expanded complex	SPBC36.05c	clr6	histone deacetylase (class I) H3-K9 specific complex subunit Clr6	IDA	PMID:19040720	PomBase
GO:0070210	Rpd3L-Expanded complex	SPBC428.06c	rxt2	Clr6 and Rpd3L histone deacetylase complex subunit Rxt2	IDA	PMID:19040720	PomBase
GO:0070210	Rpd3L-Expanded complex	SPCC1235.09	hif2	Set3 complex WD repeat subunit Hif2	IDA	PMID:19040720	PomBase
GO:0070210	Rpd3L-Expanded complex	SPCC1259.07	rxt3	Clr6 and Rpd3L histone deacetylase complex LCCL domain subunit Rxt3	IDA	PMID:19040720	PomBase
GO:0070210	Rpd3L-Expanded complex	SPCC1682.13	laf2	Clr6 associated factor 2, Laf2	IDA	PMID:19040720	PomBase
GO:0070274	RES complex	SPCC1620.10	cwf26	complexed with Cdc5 protein Cwf26	IBA	GO_REF:0000033	GO_Central
GO:0070310	ATR-ATRIP complex	SPAC9E9.08	rad26	ATRIP, ATR checkpoint kinase regulatory subunit Rad26	IDA	PMID:10559981	PomBase
GO:0070310	ATR-ATRIP complex	SPBC216.05	rad3	ATR checkpoint kinase Rad3	IDA	PMID:10559981	PomBase
GO:0070390	transcription export complex 2	SPBC1105.07c	pci2	TREX/TREX2 complex subunit Pci2	IBA	GO_REF:0000033	GO_Central
GO:0070390	transcription export complex 2	SPBC6B1.12c	sus1	SAGA complex deubiquitinating submodule subunit, TREX complex subunit Sus1	ISO	GO_REF:0000024	PomBase
GO:0070390	transcription export complex 2	SPCC576.05	sac3	TREX2 complex subunit Sac3	IBA	GO_REF:0000033	GO_Central
GO:0070390	transcription export complex 2	SPCC70.06	sac32	nuclear export factor Sac32	IBA	GO_REF:0000033	GO_Central
GO:0070449	elongin complex	SPBC1861.07	elc1	elongin C Elc1	IBA	GO_REF:0000033	GO_Central
GO:0070449	elongin complex	SPBC29A3.08	pof4	elongin-A, F-box protein Pof4	ISO	GO_REF:0000024	PomBase
GO:0070522	ERCC4-ERCC1 complex	SPBC4F6.15c	swi10	DNA repair endonuclease non-catalytic (ERCC1) subunit Swi10	IBA	GO_REF:0000033	GO_Central
GO:0070545	PeBoW complex	SPAC890.04c	ytm1	ribosome biogenesis WD repeat WDR12/Ytm1 protein	IBA	GO_REF:0000033	GO_Central
GO:0070545	PeBoW complex	SPBC19F5.05c	ppp1	pescadillo-family BRCT domain protein Ppp1	IBA	GO_REF:0000033	GO_Central
GO:0070545	PeBoW complex	SPBC4F6.13c	erb1	WD repeat/BOP1NT protein Erb1	IBA	GO_REF:0000033	GO_Central
GO:0070691	P-TEFb complex	SPBC32F12.06	pch1	P-TEFB associated cyclin, cyclin T Pch1	IPI	PMID:12475973	PomBase
GO:0070691	P-TEFb complex	SPBC32H8.10	cdk9	P-TEFb-associated cyclin-dependent protein kinase Cdk9	IPI	PMID:12475973	PomBase
GO:0070692	CTDK-1 complex	SPAC2F3.15	lsk1	P-TEFb-associated cyclin-dependent protein kinase Lsk1	IPI	PMID:17502918	PomBase
GO:0070692	CTDK-1 complex	SPBC530.13	lsc1	Lsk1 associated cyclin	IPI	PMID:17502918	PomBase
GO:0070692	CTDK-1 complex	SPCC4B3.08	lsg1	Lsk1 complex gamma subunit Lsg1	IDA	PMID:21931816	PomBase
GO:0070693	P-TEFb-cap methyltransferase complex	SPBC32H8.10	cdk9	P-TEFb-associated cyclin-dependent protein kinase Cdk9	IDA	PMID:16428435	PomBase
GO:0070693	P-TEFb-cap methyltransferase complex	SPCC330.10	pcm1	mRNA 5'-cap (guanine-N7-)-methyltransferase Pcm1	IDA	PMID:16428435	PomBase
GO:0070761	pre-snoRNP complex	SPAC4F10.19c	hit1	zf-HIT family C/D snoRNP assembly protein Hit1	IBA	GO_REF:0000033	GO_Central
GO:0070761	pre-snoRNP complex	SPCC613.07	bcd1	snoRNA biogenesis protein Bcd1	IBA	GO_REF:0000033	GO_Central
GO:0070762	nuclear pore transmembrane ring	SPAC1786.03	cut11	spindle pole body docking protein Cut11	IBA	GO_REF:0000033	GO_Central
GO:0070762	nuclear pore transmembrane ring	SPBC29A10.07	pom152	nucleoporin, transmembrane ring glycoprotein subunit Pom152	IBA	GO_REF:0000033	GO_Central
GO:0070772	PAS complex	SPAC1093.03	fig4	inositol polyphosphate phosphatase Fig4	ISO	GO_REF:0000024	PomBase
GO:0070772	PAS complex	SPBC25H2.03	vac14	PAS complex subunit, involved in phosphoinositide metabolism Vac14	IBA	GO_REF:0000033	GO_Central
GO:0070772	PAS complex	SPBC3E7.01	fab1	1-phosphatidylinositol-3-phosphate 5-kinase Fab1	ISO	GO_REF:0000024	PomBase
GO:0070772	PAS complex	SPBP8B7.13	vac7	PAS complex subunit Vac7	ISO	GO_REF:0000024	PomBase
GO:0070824	SHREC complex	SPAC1B3.17	clr2	SHREC complex subunit Clr2	EXP	PMID:19111658	PomBase
GO:0070824	SHREC complex	SPAC1B3.17	clr2	SHREC complex subunit Clr2	IDA	PMID:17289569	PomBase
GO:0070824	SHREC complex	SPBC2D10.17	clr1	SHREC complex intermodule linker subunit Clr1	EXP	PMID:19111658	PomBase
GO:0070824	SHREC complex	SPBC2D10.17	clr1	SHREC complex intermodule linker subunit Clr1	IDA	PMID:17289569	PomBase
GO:0070824	SHREC complex	SPBC800.03	clr3	SHREC complex histone deacetylase (class II) subunit, Clr3	EXP	PMID:19111658	PomBase
GO:0070824	SHREC complex	SPBC800.03	clr3	SHREC complex histone deacetylase (class II) subunit, Clr3	IDA	PMID:17289569	PomBase
GO:0070824	SHREC complex	SPBP35G2.10	mit1	SHREC complex ATP-dependent chromatin remodeller Mit1	EXP	PMID:19111658	PomBase
GO:0070824	SHREC complex	SPBP35G2.10	mit1	SHREC complex ATP-dependent chromatin remodeller Mit1	IDA	PMID:17289569	PomBase
GO:0070847	core mediator complex	SPAC1002.15c	med6	mediator complex subunit Med6	IBA	GO_REF:0000033	GO_Central
GO:0070847	core mediator complex	SPBC1105.06	pmc4	mediator complex subunit Med4	IBA	GO_REF:0000033	GO_Central
GO:0070847	core mediator complex	SPBC14F5.08	med7	mediator complex subunit Med7	IBA	GO_REF:0000033	GO_Central
GO:0070847	core mediator complex	SPBC1A4.10c	med14	mediator complex subunit Med14	IBA	GO_REF:0000033	GO_Central
GO:0070847	core mediator complex	SPBC21.04	med8	mediator complex subunit Med8	IBA	GO_REF:0000033	GO_Central
GO:0070847	core mediator complex	SPBC31F10.04c	srb4	mediator complex subunit Med17	IBA	GO_REF:0000033	GO_Central
GO:0070847	core mediator complex	SPCC1450.05c	rox3	mediator complex subunit Med19	IBA	GO_REF:0000033	GO_Central
GO:0070847	core mediator complex	SPCP31B10.03c	med31	mediator complex subunit Med31	IBA	GO_REF:0000033	GO_Central
GO:0070850	TACC/TOG complex	SPAC890.02c	alp7	TACC protein Alp7	IDA	PMID:14742702,PMID:19606211	PomBase
GO:0070850	TACC/TOG complex	SPCC895.07	alp14	TOG/XMAP215 microtubule plus end tracking polymerase Alp14	IDA	PMID:14742702,PMID:19606211	PomBase
GO:0070860	RNA polymerase I core factor complex	SPBC336.09c	rrn7	RNA polymerase I general transcription initiation factor subunit Rrn7	IBA	GO_REF:0000033	GO_Central
GO:0070860	RNA polymerase I core factor complex	SPBC3B8.11	rrn6	RNA polymerase I general transcription initiation factor subunit Rrn6	IBA	GO_REF:0000033	GO_Central
GO:0070860	RNA polymerase I core factor complex	SPBC725.17c	rrn11	RNA polymerase I general transcription initiation factor subunit Rrn11	IBA	GO_REF:0000033	GO_Central
GO:0070912	Ddb1-Ckn1 complex	SPAC17H9.10c	ddb1	Cul4-RING E3 complex WD repeat protein subunit Ddb1	IDA	PMID:18794354	PomBase
GO:0070912	Ddb1-Ckn1 complex	SPBC577.09	ckn1	ERCC8 DNA repair homolog	IDA	PMID:18794354	PomBase
GO:0070913	Ddb1-Wdr21 complex	SPAC12G12.10	wdr21	WD repeat protein, human DDB1 and CUL4-associated factor 4 ortholog Wdr21	IDA	PMID:18794354	PomBase
GO:0070913	Ddb1-Wdr21 complex	SPAC17H9.10c	ddb1	Cul4-RING E3 complex WD repeat protein subunit Ddb1	IDA	PMID:18794354	PomBase
GO:0070916	inositol phosphoceramide synthase complex	SPAC26H5.13c	kei1	inositol phoshorylceramide synthase regulatory subunit Kei1	IBA	GO_REF:0000033	GO_Central
GO:0070916	inositol phosphoceramide synthase complex	SPAC3H8.06	aur1	inositol phosphorylceramide synthase Aur1	IBA	GO_REF:0000033	GO_Central
GO:0070939	Dsl1/NZR complex	SPAC7D4.11c	sec39	Dsl1/NZR complex secretory pathway protein Sec39	ISO	GO_REF:0000024	PomBase
GO:0070939	Dsl1/NZR complex	SPBC691.02c	drp1	Dsl1/NZR complex secretory pathway protein RINT1 family	IBA	GO_REF:0000033	GO_Central
GO:0070985	transcription factor TFIIK complex	SPBC19F8.07	mcs6	transcription factor TFIIH associated cyclin-dependent protein kinase Mcs6	IDA	PMID:15829570,PMID:9857180	PomBase
GO:0070985	transcription factor TFIIK complex	SPBC776.18c	pmh1	transcription factor TFIIK complex ubiquitin-protein ligase E3 subunit, Pmh1	IDA	PMID:15829570	PomBase
GO:0070985	transcription factor TFIIK complex	SPBP16F5.02	mcs2	transcription factor TFIIH complex cyclin Mcs2	IDA	PMID:15829570,PMID:9857180	PomBase
GO:0071004	U2-type prespliceosome	SPAC13C5.02	dre4	splicing associated factor Dre4	IBA	GO_REF:0000033	GO_Central
GO:0071004	U2-type prespliceosome	SPAC19A8.13	usp101	U1 snRNP-associated protein Usp101	IBA	GO_REF:0000033	GO_Central
GO:0071004	U2-type prespliceosome	SPAC22A12.09c	sap114	U2 snRNP-associated protein Sap114	IBA	GO_REF:0000033	GO_Central
GO:0071004	U2-type prespliceosome	SPAC22F8.10c	sap145	U2 snRNP-associated protein Sap145	ISO	GO_REF:0000024	PomBase
GO:0071004	U2-type prespliceosome	SPAC26A3.08	smb1	Sm snRNP core protein Smb1	IBA	GO_REF:0000033	GO_Central
GO:0071004	U2-type prespliceosome	SPAC27D7.07c	smd1	Sm snRNP core protein Smd1	ISO	GO_REF:0000024	PomBase
GO:0071004	U2-type prespliceosome	SPAC27F1.09c	prp10	U2 snRNP-associated protein SF3B1	IBA	GO_REF:0000033	GO_Central
GO:0071004	U2-type prespliceosome	SPAC2C4.03c	smd2	Sm snRNP core protein Smd2	ISO	GO_REF:0000024	PomBase
GO:0071004	U2-type prespliceosome	SPAC31G5.01	sap49	U2 snRNP-associated RNA-binding protein Sap49	ISO	GO_REF:0000024	PomBase
GO:0071004	U2-type prespliceosome	SPAC4D7.13	prp40	U1 snRNP-associated protein Prp40	IBA	GO_REF:0000033	GO_Central
GO:0071004	U2-type prespliceosome	SPAP8A3.06	uaf2	U2 small nuclear RNA auxiliary factor small subunit, U2AF-23	IDA	PMID:12374752	PomBase
GO:0071004	U2-type prespliceosome	SPAPJ698.03c	prp12	U2 snRNP-associated protein, WD repeat protein Sap130	ISO	GO_REF:0000024	PomBase
GO:0071004	U2-type prespliceosome	SPBC11G11.06c	sme1	Sm snRNP core protein Sme1	ISO	GO_REF:0000024	PomBase
GO:0071004	U2-type prespliceosome	SPBC146.07	prp2	U2 small nuclear RNA auxiliary factor small subunit, U2AF-59	IDA	PMID:12374752	PomBase
GO:0071004	U2-type prespliceosome	SPBC1861.08c	lea1	U2 snRNP-associated protein Lea1	ISO	GO_REF:0000024	PomBase
GO:0071004	U2-type prespliceosome	SPBC19C2.14	smd3	Sm snRNP core protein Smd3	ISO	GO_REF:0000024	PomBase
GO:0071004	U2-type prespliceosome	SPBC211.02c	cwf3	Prp19 complex subunit Cwf3	ISO	GO_REF:0000024	PomBase
GO:0071004	U2-type prespliceosome	SPBC21C3.05	sap62	U2 snRNP-associated protein Sap62	IBA	GO_REF:0000033	GO_Central
GO:0071004	U2-type prespliceosome	SPBC23E6.01c	cxr1	splicing factor, RNA-binding Cxr1	ISO	GO_REF:0000024	PomBase
GO:0071004	U2-type prespliceosome	SPBC31F10.11c	cwf4	Prp19 complex subunit Cwf4	ISO	GO_REF:0000024	PomBase
GO:0071004	U2-type prespliceosome	SPBC36.09	sap61	U2 snRNP-associated protein sap61	ISO	GO_REF:0000024	PomBase
GO:0071004	U2-type prespliceosome	SPBC3E7.13c	syf2	Prp19 complex subunit Syf2	ISO	GO_REF:0000024	PomBase
GO:0071004	U2-type prespliceosome	SPBC4B4.05	smg1	Sm snRNP core protein Smg1	IBA	GO_REF:0000033	GO_Central
GO:0071004	U2-type prespliceosome	SPBC4B4.07c	usp102	U1 snRNP-associated protein Usp102	ISO	GO_REF:0000024	PomBase
GO:0071004	U2-type prespliceosome	SPBC4B4.09	prp39	U1 snRNP-associated protein Prp39	IBA	GO_REF:0000033	GO_Central
GO:0071004	U2-type prespliceosome	SPBC839.10	usp107	U1 snRNP-associated protein Usp107	ISO	GO_REF:0000024	PomBase
GO:0071004	U2-type prespliceosome	SPBC8D2.09c	msl1	U2 snRNP-associated protein Msl1	ISO	GO_REF:0000024	PomBase
GO:0071004	U2-type prespliceosome	SPBP35G2.09	usp103	U1 snRNP-associated protein Usp103	ISO	GO_REF:0000024	PomBase
GO:0071004	U2-type prespliceosome	SPCC10H11.01	prp11	ATP-dependent RNA helicase Prp11	IDA	PMID:14713954	PomBase
GO:0071004	U2-type prespliceosome	SPCC16A11.13	luc7	U1 snRNP-associated protein Luc7	IBA	GO_REF:0000033	GO_Central
GO:0071004	U2-type prespliceosome	SPCC285.12	lsm7	Lsm2-8 complex subunit Lsm7	IBA	GO_REF:0000033	GO_Central
GO:0071004	U2-type prespliceosome	SPCC962.06c	bpb1	KH and CC/hC domain splicing factor Bpb1	IDA	PMID:12374752	PomBase
GO:0071005	U2-type precatalytic spliceosome	SPBC18H10.07	wbp4	U2-type precatalytic spliceosome WW domain-binding protein Wbp4	ISO	GO_REF:0000024	PomBase
GO:0071006	U2-type catalytic step 1 spliceosome	SPAC29A4.08c	prp19	Prp19 complex subunit, ubiquitin-protein ligase E4 Prp19	IBA	GO_REF:0000033	GO_Central
GO:0071006	U2-type catalytic step 1 spliceosome	SPAC3A12.11c	cwf2	zf-CCCH type zinc finger protein, Prp19 complex subunit, RNA-binding Cwf2	IBA	GO_REF:0000033	GO_Central
GO:0071006	U2-type catalytic step 1 spliceosome	SPAC9.13c	cwf16	splicing factor Cwf16	IBA	GO_REF:0000033	GO_Central
GO:0071006	U2-type catalytic step 1 spliceosome	SPBC19C2.01	cdc28	ATP-dependent RNA helicase Cdc28	IC	GO_REF:0000111	PomBase
GO:0071006	U2-type catalytic step 1 spliceosome	SPCC550.02c	cwf5	Prp19 complex subunit, RNA-binding Cwf5	IBA	GO_REF:0000033	GO_Central
GO:0071007	U2-type catalytic step 2 spliceosome	SPAC3A12.11c	cwf2	zf-CCCH type zinc finger protein, Prp19 complex subunit, RNA-binding Cwf2	IBA	GO_REF:0000033	GO_Central
GO:0071007	U2-type catalytic step 2 spliceosome	SPBC211.02c	cwf3	Prp19 complex subunit Cwf3	IBA	GO_REF:0000033	GO_Central
GO:0071007	U2-type catalytic step 2 spliceosome	SPBC215.12	cwf10	U5 snRNP GTPase subunit Cwf10	IBA	GO_REF:0000033	GO_Central
GO:0071007	U2-type catalytic step 2 spliceosome	SPBC31F10.11c	cwf4	Prp19 complex subunit Cwf4	IBA	GO_REF:0000033	GO_Central
GO:0071007	U2-type catalytic step 2 spliceosome	SPCC550.02c	cwf5	Prp19 complex subunit, RNA-binding Cwf5	IBA	GO_REF:0000033	GO_Central
GO:0071008	U2-type post-mRNA release spliceosomal complex	SPAC1486.03c	ntr1	RNA-binding splicing factor Ntr1	IBA	GO_REF:0000033	GO_Central
GO:0071008	U2-type post-mRNA release spliceosomal complex	SPAC17A2.08c	ntr2	spliceosome complex disassembly protein Ntr2, human GCFC2 ortholog	ISO	GO_REF:0000024	PomBase
GO:0071008	U2-type post-mRNA release spliceosomal complex	SPBC32F12.05c	cwf12	Prp19 complex subunit Cwf12	IDA	PMID:24442611	PomBase
GO:0071011	precatalytic spliceosome	SPAC22F8.10c	sap145	U2 snRNP-associated protein Sap145	IBA	GO_REF:0000033	GO_Central
GO:0071011	precatalytic spliceosome	SPAC23H3.02c	ini1	RING finger-like protein Ini1	IBA	GO_REF:0000033	GO_Central
GO:0071011	precatalytic spliceosome	SPAC27D7.07c	smd1	Sm snRNP core protein Smd1	IBA	GO_REF:0000033	GO_Central
GO:0071011	precatalytic spliceosome	SPAC2C4.03c	smd2	Sm snRNP core protein Smd2	IBA	GO_REF:0000033	GO_Central
GO:0071011	precatalytic spliceosome	SPAC607.03c	snu13	U3 snoRNP-associated protein Snu13	IBA	GO_REF:0000033	GO_Central
GO:0071011	precatalytic spliceosome	SPBC119.13c	prp31	U4/U6 x U5 tri-snRNP complex subunit Prp31	IBA	GO_REF:0000033	GO_Central
GO:0071011	precatalytic spliceosome	SPBC11G11.06c	sme1	Sm snRNP core protein Sme1	IBA	GO_REF:0000033	GO_Central
GO:0071011	precatalytic spliceosome	SPBC19C2.08	prp38	U4/U6 x U5 tri-snRNP complex subunit Prp38	IBA	GO_REF:0000033	GO_Central
GO:0071011	precatalytic spliceosome	SPBC19C2.14	smd3	Sm snRNP core protein Smd3	IBA	GO_REF:0000033	GO_Central
GO:0071011	precatalytic spliceosome	SPBC211.05	sap10	splicing factor 3B	IBA	GO_REF:0000033	GO_Central
GO:0071011	precatalytic spliceosome	SPBC4B4.05	smg1	Sm snRNP core protein Smg1	IBA	GO_REF:0000033	GO_Central
GO:0071011	precatalytic spliceosome	SPBC887.05c	cwf29	RNA-binding protein Cwf29	IBA	GO_REF:0000033	GO_Central
GO:0071011	precatalytic spliceosome	SPBC9B6.05c	lsm3	Lsm2-8 complex subunit Lsm3	IBA	GO_REF:0000033	GO_Central
GO:0071011	precatalytic spliceosome	SPCC1620.01c	lsm2	Lsm2-8 complex subunit Lsm2	IBA	GO_REF:0000033	GO_Central
GO:0071011	precatalytic spliceosome	SPCC1840.10	lsm8	Lsm2-8 complex subunit Lsm8	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPAC1F5.10	fal1	exon junction complex subunit, ATP-dependent RNA helicase Fal1 (conflicting process, human yeast)	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPAC20H4.08	whi2	G-patch RNA-binding protein, involved in splicing	ISS	GO_REF:0000024	PomBase
GO:0071013	catalytic step 2 spliceosome	SPAC21E11.05c	cyp8	cyclophilin family peptidyl-prolyl cis-trans isomerase Cyp8	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPAC22A12.09c	sap114	U2 snRNP-associated protein Sap114	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPAC22F8.10c	sap145	U2 snRNP-associated protein Sap145	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPAC26A3.08	smb1	Sm snRNP core protein Smb1	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPAC27D7.07c	smd1	Sm snRNP core protein Smd1	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPAC27F1.09c	prp10	U2 snRNP-associated protein SF3B1	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPAC2C4.03c	smd2	Sm snRNP core protein Smd2	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPAC4F8.12c	spp42	U5 snRNP complex subunit Spp42	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPAC57A10.03	cyp1	cyclophilin family peptidyl-prolyl cis-trans isomerase Cyp1	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPBC1289.11	spf38	U5 snRNP complex subunit Spf38	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPBC13E7.01	cwf22	splicing factor Cwf22	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPBC16H5.05c	cyp7	cyclophilin family peptidyl-prolyl cis-trans isomerase Cyp7	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPBC19C2.14	smd3	Sm snRNP core protein Smd3	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPBC21C3.05	sap62	U2 snRNP-associated protein Sap62	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPBC28F2.04c	cwf7	Prp19 complex subunit Cwf7	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPBC2F12.12c	cay1	cactin, spliceosome complex subunit	ISS	GO_REF:0000024	PomBase
GO:0071013	catalytic step 2 spliceosome	SPBC32F12.05c	cwf12	Prp19 complex subunit Cwf12	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPBC337.06c	cwf15	Prp19 complex subunit Cwf15	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPBC3E7.13c	syf2	Prp19 complex subunit Syf2	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPBC3E7.14	smf1	Sm snRNP core protein Smf1	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPBC4B4.05	smg1	Sm snRNP core protein Smg1	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPBC646.02	cwf11	U2-type spliceosomal complex ATPase Cwf11	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPBC6B1.07	prp1	U4/U6 x U5 tri-snRNP complex subunit Prp1	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPBC6B1.10	prp17	Prp19 complex WD repeat protein Prp17	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPBC713.05	wdr83	Gpl1-Gih35-Wdr83 complex WD repeat subunit Wdr83	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPBC9B6.05c	lsm3	Lsm2-8 complex subunit Lsm3	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPBP22H7.07	prp5	Prp19 complex WD repeat protein Prp5	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPBP23A10.12	frg1	mRNA splicing factor, FRG1 family, Frg1	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPBP4H10.16c	SPBP4H10.16c	G-patch RNA-binding protein, involved in splicing	ISS	GO_REF:0000024	PomBase
GO:0071013	catalytic step 2 spliceosome	SPCC1620.01c	lsm2	Lsm2-8 complex subunit Lsm2	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPCC285.12	lsm7	Lsm2-8 complex subunit Lsm7	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPCC364.02c	bis1	splicing factor Bis1	IBA	GO_REF:0000033	GO_Central
GO:0071013	catalytic step 2 spliceosome	SPCC63.11	prp28	U5 snRNP-associated ATP-dependent RNA helicase Prp28	IBA	GO_REF:0000033	GO_Central
GO:0071014	post-mRNA release spliceosomal complex	SPAC10F6.02c	prp22	ATP-dependent RNA helicase, spliceosomal Prp22	IDA	PMID:24442611	PomBase
GO:0071014	post-mRNA release spliceosomal complex	SPAC12G12.03	cip2	splicing factor, RNA-binding protein Cip2	IDA	PMID:24442611	PomBase
GO:0071014	post-mRNA release spliceosomal complex	SPAC12G12.04	mcp60	mitochondrial heat shock protein Hsp60/Mcp60	IDA	PMID:24442611	PomBase
GO:0071014	post-mRNA release spliceosomal complex	SPAC1486.03c	ntr1	RNA-binding splicing factor Ntr1	IDA	PMID:24442611	PomBase
GO:0071014	post-mRNA release spliceosomal complex	SPAC1F3.09	mug161	CwfJ family protein, splicing factor Mug161	IDA	PMID:24442611	PomBase
GO:0071014	post-mRNA release spliceosomal complex	SPAC22F8.10c	sap145	U2 snRNP-associated protein Sap145	IDA	PMID:24442611	PomBase
GO:0071014	post-mRNA release spliceosomal complex	SPAC26A3.08	smb1	Sm snRNP core protein Smb1	IDA	PMID:24442611	PomBase
GO:0071014	post-mRNA release spliceosomal complex	SPAC27D7.07c	smd1	Sm snRNP core protein Smd1	IDA	PMID:24442611	PomBase
GO:0071014	post-mRNA release spliceosomal complex	SPAC27F1.09c	prp10	U2 snRNP-associated protein SF3B1	IDA	PMID:24442611	PomBase
GO:0071014	post-mRNA release spliceosomal complex	SPAC29A4.08c	prp19	Prp19 complex subunit, ubiquitin-protein ligase E4 Prp19	IDA	PMID:24442611	PomBase
GO:0071014	post-mRNA release spliceosomal complex	SPAC2C4.03c	smd2	Sm snRNP core protein Smd2	IDA	PMID:24442611	PomBase
GO:0071014	post-mRNA release spliceosomal complex	SPAC30D11.09	cwf19	complexed with Cdc5 protein Cwf19	IDA	PMID:24442611	PomBase
GO:0071014	post-mRNA release spliceosomal complex	SPAC31G5.18c	sde2	intron-specific pre-mRNA splicing-ubiquitin fusion protein Sde2	IDA	PMID:24442611	PomBase
