systematic_id	gene_name	peptide_id	domain_id	database	seq_start	seq_end
SPBC543.04	npr3	SPBC543.04.1:pep	PF03666	PFAM	76	479
SPBC543.04	npr3	SPBC543.04.1:pep	PTHR13153	PANTHER	491	585
SPBC543.05c	bor1	SPBC543.05c.1:pep	G3DSA:1.10.287.570	Gene3D	22	60
SPBC543.05c	bor1	SPBC543.05c.1:pep	PF00955	PFAM	12	176
SPBC543.05c	bor1	SPBC543.05c.1:pep	PF00955	PFAM	184	508
SPBC543.05c	bor1	SPBC543.05c.1:pep	PTHR11453	PANTHER	13	507
SPBC543.06c	dbp8	SPBC543.06c.1:pep	G3DSA:3.40.50.300	Gene3D	2	212
SPBC543.06c	dbp8	SPBC543.06c.1:pep	G3DSA:3.40.50.300	Gene3D	229	453
SPBC543.06c	dbp8	SPBC543.06c.1:pep	PF00270	PFAM	31	201
SPBC543.06c	dbp8	SPBC543.06c.1:pep	PF00271	PFAM	247	353
SPBC543.06c	dbp8	SPBC543.06c.1:pep	PS00039	PROSITE	158	166
SPBC543.06c	dbp8	SPBC543.06c.1:pep	PS51192	PROFILE	38	214
SPBC543.06c	dbp8	SPBC543.06c.1:pep	PS51194	PROFILE	230	393
SPBC543.06c	dbp8	SPBC543.06c.1:pep	PS51195	PROFILE	7	35
SPBC543.06c	dbp8	SPBC543.06c.1:pep	PTHR47959	PANTHER	3	427
SPBC543.06c	dbp8	SPBC543.06c.1:pep	SM00487	SMART	26	234
SPBC543.06c	dbp8	SPBC543.06c.1:pep	SM00490	SMART	272	353
SPBC543.06c	dbp8	SPBC543.06c.1:pep	SSF52540	SUPERFAMILY	75	374
SPBC543.06c	dbp8	SPBC543.06c.1:pep	cd17955	CDD	9	217
SPBC543.06c	dbp8	SPBC543.06c.1:pep	cd18787	CDD	231	362
SPBC543.07	pek1	SPBC543.07.1:pep	G3DSA:1.10.510.10	Gene3D	162	363
SPBC543.07	pek1	SPBC543.07.1:pep	G3DSA:3.30.200.20	Gene3D	43	160
SPBC543.07	pek1	SPBC543.07.1:pep	PF00069	PFAM	83	343
SPBC543.07	pek1	SPBC543.07.1:pep	PS00107	PROSITE	85	108
SPBC543.07	pek1	SPBC543.07.1:pep	PS00108	PROSITE	202	214
SPBC543.07	pek1	SPBC543.07.1:pep	PS50011	PROFILE	79	343
SPBC543.07	pek1	SPBC543.07.1:pep	PTHR47448	PANTHER	284	361
SPBC543.07	pek1	SPBC543.07.1:pep	SM00220	SMART	79	343
SPBC543.07	pek1	SPBC543.07.1:pep	SSF56112	SUPERFAMILY	77	348
SPBC543.07	pek1	SPBC543.07.1:pep	cd06621	CDD	77	361
SPBC543.08	fit1	SPBC543.08.1:pep	MF_03231	HAMAP	16	235
SPBC543.08	fit1	SPBC543.08.1:pep	PF10261	PFAM	50	181
SPBC543.08	fit1	SPBC543.08.1:pep	PF10261	PFAM	189	232
SPBC543.08	fit1	SPBC543.08.1:pep	PTHR23129	PANTHER	16	240
SPBC543.09	yta12	SPBC543.09.1:pep	G3DSA:1.10.8.60	Gene3D	467	543
SPBC543.09	yta12	SPBC543.09.1:pep	G3DSA:1.20.58.760	Gene3D	544	734
SPBC543.09	yta12	SPBC543.09.1:pep	G3DSA:3.40.1690.20	Gene3D	145	238
SPBC543.09	yta12	SPBC543.09.1:pep	G3DSA:3.40.50.300	Gene3D	277	465
SPBC543.09	yta12	SPBC543.09.1:pep	MF_01458	HAMAP	3	735
SPBC543.09	yta12	SPBC543.09.1:pep	PF00004	PFAM	333	465
SPBC543.09	yta12	SPBC543.09.1:pep	PF01434	PFAM	548	731
SPBC543.09	yta12	SPBC543.09.1:pep	PF06480	PFAM	137	229
SPBC543.09	yta12	SPBC543.09.1:pep	PF17862	PFAM	494	534
SPBC543.09	yta12	SPBC543.09.1:pep	PS00674	PROSITE	436	454
SPBC543.09	yta12	SPBC543.09.1:pep	PTHR43655	PANTHER	82	754
SPBC543.09	yta12	SPBC543.09.1:pep	SM00382	SMART	328	468
SPBC543.09	yta12	SPBC543.09.1:pep	SSF140990	SUPERFAMILY	549	738
SPBC543.09	yta12	SPBC543.09.1:pep	SSF52540	SUPERFAMILY	291	539
SPBC543.09	yta12	SPBC543.09.1:pep	TIGR01241	NCBIFAM	148	727
SPBC543.09	yta12	SPBC543.09.1:pep	cd19501	CDD	293	464
SPBC543.10	get1	SPBC543.10.1:pep	G3DSA:1.10.287.660	Gene3D	30	106
SPBC543.10	get1	SPBC543.10.1:pep	MF_03113	HAMAP	4	171
SPBC543.10	get1	SPBC543.10.1:pep	PF04420	PFAM	7	164
SPBC543.10	get1	SPBC543.10.1:pep	PTHR42650	PANTHER	3	170
SPBC557.02c		SPBC557.02c.1:pep	PF10454	PFAM	50	178
SPBC557.03c	pim1	SPBC557.03c.1:pep	G3DSA:2.130.10.30	Gene3D	51	498
SPBC557.03c	pim1	SPBC557.03c.1:pep	PF00415	PFAM	126	189
SPBC557.03c	pim1	SPBC557.03c.1:pep	PF00415	PFAM	245	294
SPBC557.03c	pim1	SPBC557.03c.1:pep	PF00415	PFAM	297	351
SPBC557.03c	pim1	SPBC557.03c.1:pep	PF00415	PFAM	354	415
SPBC557.03c	pim1	SPBC557.03c.1:pep	PF00415	PFAM	418	468
SPBC557.03c	pim1	SPBC557.03c.1:pep	PR00633	PRINTS	72	88
SPBC557.03c	pim1	SPBC557.03c.1:pep	PR00633	PRINTS	110	123
SPBC557.03c	pim1	SPBC557.03c.1:pep	PR00633	PRINTS	129	145
SPBC557.03c	pim1	SPBC557.03c.1:pep	PR00633	PRINTS	193	209
SPBC557.03c	pim1	SPBC557.03c.1:pep	PR00633	PRINTS	231	247
SPBC557.03c	pim1	SPBC557.03c.1:pep	PR00633	PRINTS	247	261
SPBC557.03c	pim1	SPBC557.03c.1:pep	PR00633	PRINTS	344	362
SPBC557.03c	pim1	SPBC557.03c.1:pep	PR00633	PRINTS	414	435
SPBC557.03c	pim1	SPBC557.03c.1:pep	PS00625	PROSITE	133	144
SPBC557.03c	pim1	SPBC557.03c.1:pep	PS00626	PROSITE	231	241
SPBC557.03c	pim1	SPBC557.03c.1:pep	PS00626	PROSITE	284	294
SPBC557.03c	pim1	SPBC557.03c.1:pep	PS00626	PROSITE	341	351
SPBC557.03c	pim1	SPBC557.03c.1:pep	PS50012	PROFILE	71	126
SPBC557.03c	pim1	SPBC557.03c.1:pep	PS50012	PROFILE	127	192
SPBC557.03c	pim1	SPBC557.03c.1:pep	PS50012	PROFILE	193	244
SPBC557.03c	pim1	SPBC557.03c.1:pep	PS50012	PROFILE	245	297
SPBC557.03c	pim1	SPBC557.03c.1:pep	PS50012	PROFILE	298	354
SPBC557.03c	pim1	SPBC557.03c.1:pep	PS50012	PROFILE	355	418
SPBC557.03c	pim1	SPBC557.03c.1:pep	PS50012	PROFILE	419	473
SPBC557.03c	pim1	SPBC557.03c.1:pep	PTHR45982	PANTHER	28	472
SPBC557.03c	pim1	SPBC557.03c.1:pep	SSF50985	SUPERFAMILY	67	472
SPBC557.04	ppk29	SPBC557.04.1:pep	G3DSA:1.10.510.10	Gene3D	15	326
SPBC557.04	ppk29	SPBC557.04.1:pep	PF00069	PFAM	27	296
SPBC557.04	ppk29	SPBC557.04.1:pep	PS00108	PROSITE	159	171
SPBC557.04	ppk29	SPBC557.04.1:pep	PS50011	PROFILE	25	310
SPBC557.04	ppk29	SPBC557.04.1:pep	PTHR22967	PANTHER	11	811
SPBC557.04	ppk29	SPBC557.04.1:pep	SM00220	SMART	25	301
SPBC557.04	ppk29	SPBC557.04.1:pep	SSF56112	SUPERFAMILY	21	354
SPBC557.05		SPBC557.05.1:pep	G3DSA:2.60.40.640	Gene3D	219	375
SPBC557.05		SPBC557.05.1:pep	PF02752	PFAM	227	376
SPBC557.05		SPBC557.05.1:pep	PTHR11188	PANTHER	48	381
SPBC557.05		SPBC557.05.1:pep	SM01017	SMART	223	379
SPBC557.05		SPBC557.05.1:pep	SSF81296	SUPERFAMILY	228	377
SPBC56F2.01	pof12	SPBC56F2.01.1:pep	G3DSA:1.20.1280.50	Gene3D	2	89
SPBC56F2.01	pof12	SPBC56F2.01.1:pep	PF12937	PFAM	16	56
SPBC56F2.01	pof12	SPBC56F2.01.1:pep	PS50181	PROFILE	8	54
SPBC56F2.01	pof12	SPBC56F2.01.1:pep	SM00256	SMART	14	54
SPBC56F2.01	pof12	SPBC56F2.01.1:pep	SSF101898	SUPERFAMILY	125	392
SPBC56F2.01	pof12	SPBC56F2.01.1:pep	SSF81383	SUPERFAMILY	10	87
SPBC56F2.02	rpl1901	SPBC56F2.02.1:pep	G3DSA:1.10.1200.240	Gene3D	57	193
SPBC56F2.02	rpl1901	SPBC56F2.02.1:pep	G3DSA:1.10.1650.10	Gene3D	2	55
SPBC56F2.02	rpl1901	SPBC56F2.02.1:pep	MF_01475	HAMAP	3	149
SPBC56F2.02	rpl1901	SPBC56F2.02.1:pep	PF01280	PFAM	3	145
SPBC56F2.02	rpl1901	SPBC56F2.02.1:pep	PTHR10722	PANTHER	1	186
SPBC56F2.02	rpl1901	SPBC56F2.02.1:pep	SM01416	SMART	3	146
SPBC56F2.02	rpl1901	SPBC56F2.02.1:pep	SSF48140	SUPERFAMILY	3	143
SPBC56F2.02	rpl1901	SPBC56F2.02.1:pep	cd01417	CDD	4	160
SPBC56F2.03	arp10	SPBC56F2.03.1:pep	G3DSA:3.30.420.40	Gene3D	46	340
SPBC56F2.03	arp10	SPBC56F2.03.1:pep	G3DSA:3.30.420.40	Gene3D	104	331
SPBC56F2.03	arp10	SPBC56F2.03.1:pep	G3DSA:3.90.640.10	Gene3D	146	266
SPBC56F2.03	arp10	SPBC56F2.03.1:pep	PF00022	PFAM	51	338
SPBC56F2.03	arp10	SPBC56F2.03.1:pep	PTHR11937	PANTHER	51	339
SPBC56F2.03	arp10	SPBC56F2.03.1:pep	SSF53067	SUPERFAMILY	115	340
SPBC56F2.04	utp20	SPBC56F2.04.1:pep	PF07539	PFAM	815	1417
SPBC56F2.04	utp20	SPBC56F2.04.1:pep	PF20416	PFAM	1622	1838
SPBC56F2.04	utp20	SPBC56F2.04.1:pep	PTHR17695	PANTHER	5	2486
SPBC56F2.04	utp20	SPBC56F2.04.1:pep	SSF48371	SUPERFAMILY	75	646
SPBC56F2.04	utp20	SPBC56F2.04.1:pep	SSF48371	SUPERFAMILY	1008	1435
SPBC56F2.04	utp20	SPBC56F2.04.1:pep	SSF48371	SUPERFAMILY	1301	2283
SPBC56F2.05c		SPBC56F2.05c.1:pep	PS50048	PROFILE	341	373
SPBC56F2.05c		SPBC56F2.05c.1:pep	SSF57701	SUPERFAMILY	339	374
SPBC56F2.05c		SPBC56F2.05c.1:pep	cd00067	CDD	338	372
SPBC56F2.07c		SPBC56F2.07c.1:pep	G3DSA:1.10.8.60	Gene3D	447	528
SPBC56F2.07c		SPBC56F2.07c.1:pep	G3DSA:1.10.8.60	Gene3D	714	784
SPBC56F2.07c		SPBC56F2.07c.1:pep	G3DSA:3.40.50.300	Gene3D	275	537
SPBC56F2.07c		SPBC56F2.07c.1:pep	G3DSA:3.40.50.300	Gene3D	542	798
SPBC56F2.07c		SPBC56F2.07c.1:pep	PF00004	PFAM	316	445
SPBC56F2.07c		SPBC56F2.07c.1:pep	PF00004	PFAM	585	712
SPBC56F2.07c		SPBC56F2.07c.1:pep	PF17862	PFAM	469	505
SPBC56F2.07c		SPBC56F2.07c.1:pep	PF17862	PFAM	735	780
SPBC56F2.07c		SPBC56F2.07c.1:pep	PS00674	PROSITE	416	434
SPBC56F2.07c		SPBC56F2.07c.1:pep	PS00674	PROSITE	683	701
SPBC56F2.07c		SPBC56F2.07c.1:pep	PTHR23077	PANTHER	436	802
SPBC56F2.07c		SPBC56F2.07c.1:pep	SM00382	SMART	312	448
SPBC56F2.07c		SPBC56F2.07c.1:pep	SM00382	SMART	581	715
SPBC56F2.07c		SPBC56F2.07c.1:pep	SSF52540	SUPERFAMILY	276	529
SPBC56F2.07c		SPBC56F2.07c.1:pep	SSF52540	SUPERFAMILY	543	802
SPBC56F2.07c		SPBC56F2.07c.1:pep	cd19503	CDD	280	444
SPBC56F2.07c		SPBC56F2.07c.1:pep	cd19511	CDD	556	711
SPBC56F2.08c	puf1	SPBC56F2.08c.1:pep	G3DSA:1.25.10.10	Gene3D	164	469
SPBC56F2.08c	puf1	SPBC56F2.08c.1:pep	G3DSA:3.30.70.330	Gene3D	1	86
SPBC56F2.08c	puf1	SPBC56F2.08c.1:pep	PF00076	PFAM	2	60
SPBC56F2.08c	puf1	SPBC56F2.08c.1:pep	PF00806	PFAM	196	228
SPBC56F2.08c	puf1	SPBC56F2.08c.1:pep	PF00806	PFAM	235	263
SPBC56F2.08c	puf1	SPBC56F2.08c.1:pep	PF00806	PFAM	275	287
SPBC56F2.08c	puf1	SPBC56F2.08c.1:pep	PS50102	PROFILE	1	74
SPBC56F2.08c	puf1	SPBC56F2.08c.1:pep	PS50302	PROFILE	191	226
SPBC56F2.08c	puf1	SPBC56F2.08c.1:pep	PS50302	PROFILE	227	263
SPBC56F2.08c	puf1	SPBC56F2.08c.1:pep	PS50303	PROFILE	129	482
SPBC56F2.08c	puf1	SPBC56F2.08c.1:pep	PTHR47093	PANTHER	2	654
SPBC56F2.08c	puf1	SPBC56F2.08c.1:pep	SM00025	SMART	191	226
SPBC56F2.08c	puf1	SPBC56F2.08c.1:pep	SM00025	SMART	227	263
SPBC56F2.08c	puf1	SPBC56F2.08c.1:pep	SM00025	SMART	264	298
SPBC56F2.08c	puf1	SPBC56F2.08c.1:pep	SM00025	SMART	299	335
SPBC56F2.08c	puf1	SPBC56F2.08c.1:pep	SM00025	SMART	374	410
SPBC56F2.08c	puf1	SPBC56F2.08c.1:pep	SM00360	SMART	1	70
SPBC56F2.08c	puf1	SPBC56F2.08c.1:pep	SSF48371	SUPERFAMILY	154	474
SPBC56F2.08c	puf1	SPBC56F2.08c.1:pep	SSF54928	SUPERFAMILY	2	82
SPBC56F2.08c	puf1	SPBC56F2.08c.1:pep	cd12340	CDD	1	71
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	G3DSA:3.40.50.880	Gene3D	200	410
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	G3DSA:3.50.30.20	Gene3D	44	199
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	MF_01209	HAMAP	44	410
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	PF00117	PFAM	228	404
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	PF00988	PFAM	48	183
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	PR00096	PRINTS	267	276
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	PR00096	PRINTS	296	307
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	PR00096	PRINTS	381	394
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	PR00097	PRINTS	267	276
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	PR00097	PRINTS	296	307
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	PR00097	PRINTS	381	394
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	PR00099	PRINTS	226	240
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	PR00099	PRINTS	264	278
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	PR00099	PRINTS	296	312
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	PR00099	PRINTS	313	330
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	PR00099	PRINTS	338	349
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	PS51273	PROFILE	225	412
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	PTHR11405	PANTHER	82	404
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	SM01097	SMART	44	184
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	SSF52021	SUPERFAMILY	46	191
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	SSF52317	SUPERFAMILY	197	410
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	TIGR01368	NCBIFAM	46	405
SPBC56F2.09c	arg5	SPBC56F2.09c.1:pep	cd01744	CDD	226	403
SPBC56F2.10c	alg5	SPBC56F2.10c.1:pep	G3DSA:3.90.550.10	Gene3D	43	318
SPBC56F2.10c	alg5	SPBC56F2.10c.1:pep	PF00535	PFAM	65	248
SPBC56F2.10c	alg5	SPBC56F2.10c.1:pep	PTHR10859	PANTHER	7	314
SPBC56F2.10c	alg5	SPBC56F2.10c.1:pep	SSF53448	SUPERFAMILY	57	313
SPBC56F2.10c	alg5	SPBC56F2.10c.1:pep	cd04188	CDD	66	287
SPBC56F2.11	met6	SPBC56F2.11.1:pep	G3DSA:3.40.50.1820	Gene3D	23	455
SPBC56F2.11	met6	SPBC56F2.11.1:pep	MF_00296	HAMAP	22	451
SPBC56F2.11	met6	SPBC56F2.11.1:pep	PF00561	PFAM	69	246
SPBC56F2.11	met6	SPBC56F2.11.1:pep	PIRSF000443	PIRSF	1	461
SPBC56F2.11	met6	SPBC56F2.11.1:pep	PTHR32268	PANTHER	18	452
SPBC56F2.11	met6	SPBC56F2.11.1:pep	SSF53474	SUPERFAMILY	25	449
SPBC56F2.11	met6	SPBC56F2.11.1:pep	TIGR01392	NCBIFAM	38	450
SPBC56F2.12	ilv5	SPBC56F2.12.1:pep	G3DSA:1.10.1040.10	Gene3D	249	278
SPBC56F2.12	ilv5	SPBC56F2.12.1:pep	G3DSA:1.10.1040.10	Gene3D	279	342
SPBC56F2.12	ilv5	SPBC56F2.12.1:pep	G3DSA:1.10.1040.10	Gene3D	343	404
SPBC56F2.12	ilv5	SPBC56F2.12.1:pep	G3DSA:3.40.50.720	Gene3D	50	248
SPBC56F2.12	ilv5	SPBC56F2.12.1:pep	PF01450	PFAM	255	399
SPBC56F2.12	ilv5	SPBC56F2.12.1:pep	PF07991	PFAM	82	247
SPBC56F2.12	ilv5	SPBC56F2.12.1:pep	PIRSF000119	PIRSF	1	403
SPBC56F2.12	ilv5	SPBC56F2.12.1:pep	PS51850	PROFILE	63	253
SPBC56F2.12	ilv5	SPBC56F2.12.1:pep	PS51851	PROFILE	254	401
SPBC56F2.12	ilv5	SPBC56F2.12.1:pep	PTHR21371	PANTHER	71	403
SPBC56F2.12	ilv5	SPBC56F2.12.1:pep	SSF48179	SUPERFAMILY	255	402
SPBC56F2.12	ilv5	SPBC56F2.12.1:pep	SSF51735	SUPERFAMILY	52	252
SPBC56F2.12	ilv5	SPBC56F2.12.1:pep	TIGR00465	NCBIFAM	82	400
SPBC56F2.14	mrpl44	SPBC56F2.14.1:pep	G3DSA:3.40.30.10	Gene3D	1	100
SPBC56F2.14	mrpl44	SPBC56F2.14.1:pep	PF10780	PFAM	15	66
SPBC56F2.14	mrpl44	SPBC56F2.14.1:pep	PTHR28236	PANTHER	1	100
SPBC577.02	rpl3801	SPBC577.02.1:pep	G3DSA:3.30.720.90	Gene3D	1	71
SPBC577.02	rpl3801	SPBC577.02.1:pep	PF01781	PFAM	2	70
SPBC577.02	rpl3801	SPBC577.02.1:pep	PTHR10965	PANTHER	1	70
SPBC577.03c		SPBC577.03c.1:pep	G3DSA:3.40.630.30	Gene3D	3	204
SPBC577.03c		SPBC577.03c.1:pep	PF13302	PFAM	14	196
SPBC577.03c		SPBC577.03c.1:pep	PS51186	PROFILE	68	215
SPBC577.03c		SPBC577.03c.1:pep	PTHR13256	PANTHER	1	214
SPBC577.03c		SPBC577.03c.1:pep	SSF55729	SUPERFAMILY	10	210
SPBC577.04	tho5	SPBC577.04.1:pep	PF09766	PFAM	52	196
SPBC577.04	tho5	SPBC577.04.1:pep	PTHR13375	PANTHER	13	196
SPBC577.06c	stt4	SPBC577.06c.1:pep	G3DSA:1.10.1070.11	Gene3D	1680	1865
SPBC577.06c	stt4	SPBC577.06c.1:pep	G3DSA:1.25.40.70	Gene3D	1249	1499
SPBC577.06c	stt4	SPBC577.06c.1:pep	G3DSA:3.30.1010.10	Gene3D	1500	1673
SPBC577.06c	stt4	SPBC577.06c.1:pep	PF00454	PFAM	1619	1824
SPBC577.06c	stt4	SPBC577.06c.1:pep	PF00613	PFAM	1383	1497
SPBC577.06c	stt4	SPBC577.06c.1:pep	PF19274	PFAM	1040	1247
SPBC577.06c	stt4	SPBC577.06c.1:pep	PS00915	PROSITE	1623	1637
SPBC577.06c	stt4	SPBC577.06c.1:pep	PS00916	PROSITE	1716	1736
SPBC577.06c	stt4	SPBC577.06c.1:pep	PS50290	PROFILE	1593	1861
SPBC577.06c	stt4	SPBC577.06c.1:pep	PS51545	PROFILE	1305	1491
SPBC577.06c	stt4	SPBC577.06c.1:pep	PTHR10048	PANTHER	424	1875
SPBC577.06c	stt4	SPBC577.06c.1:pep	SM00145	SMART	1260	1505
SPBC577.06c	stt4	SPBC577.06c.1:pep	SM00146	SMART	1620	1874
SPBC577.06c	stt4	SPBC577.06c.1:pep	SSF48371	SUPERFAMILY	1315	1477
SPBC577.06c	stt4	SPBC577.06c.1:pep	SSF56112	SUPERFAMILY	1492	1870
SPBC577.06c	stt4	SPBC577.06c.1:pep	cd00871	CDD	1322	1495
SPBC577.06c	stt4	SPBC577.06c.1:pep	cd05167	CDD	1558	1876
SPBC577.07	ubp10	SPBC577.07.1:pep	G3DSA:3.30.40.10	Gene3D	58	146
SPBC577.07	ubp10	SPBC577.07.1:pep	G3DSA:3.90.70.10	Gene3D	147	501
SPBC577.07	ubp10	SPBC577.07.1:pep	PF00443	PFAM	178	489
SPBC577.07	ubp10	SPBC577.07.1:pep	PF02148	PFAM	77	137
SPBC577.07	ubp10	SPBC577.07.1:pep	PS50235	PROFILE	178	501
SPBC577.07	ubp10	SPBC577.07.1:pep	PS50271	PROFILE	56	153
SPBC577.07	ubp10	SPBC577.07.1:pep	PTHR21646	PANTHER	53	500
SPBC577.07	ubp10	SPBC577.07.1:pep	SM00290	SMART	76	125
SPBC577.07	ubp10	SPBC577.07.1:pep	SSF54001	SUPERFAMILY	170	500
SPBC577.07	ubp10	SPBC577.07.1:pep	SSF57850	SUPERFAMILY	60	140
SPBC577.07	ubp10	SPBC577.07.1:pep	cd02669	CDD	59	499
SPBC577.08c	txl1	SPBC577.08c.1:pep	G3DSA:2.60.120.470	Gene3D	118	290
SPBC577.08c	txl1	SPBC577.08c.1:pep	G3DSA:3.40.30.10	Gene3D	1	110
SPBC577.08c	txl1	SPBC577.08c.1:pep	PF00085	PFAM	11	102
SPBC577.08c	txl1	SPBC577.08c.1:pep	PF06201	PFAM	121	286
SPBC577.08c	txl1	SPBC577.08c.1:pep	PR00421	PRINTS	22	30
SPBC577.08c	txl1	SPBC577.08c.1:pep	PR00421	PRINTS	30	39
SPBC577.08c	txl1	SPBC577.08c.1:pep	PR00421	PRINTS	71	82
SPBC577.08c	txl1	SPBC577.08c.1:pep	PS51352	PROFILE	1	107
SPBC577.08c	txl1	SPBC577.08c.1:pep	PS51532	PROFILE	118	290
SPBC577.08c	txl1	SPBC577.08c.1:pep	PTHR46115	PANTHER	1	289
SPBC577.08c	txl1	SPBC577.08c.1:pep	SSF49785	SUPERFAMILY	120	275
SPBC577.08c	txl1	SPBC577.08c.1:pep	SSF52833	SUPERFAMILY	2	102
SPBC577.08c	txl1	SPBC577.08c.1:pep	cd02947	CDD	10	103
SPBC577.09	ckn1	SPBC577.09.1:pep	G3DSA:2.130.10.10	Gene3D	1	372
SPBC577.09	ckn1	SPBC577.09.1:pep	PF00400	PFAM	100	132
SPBC577.09	ckn1	SPBC577.09.1:pep	PF00400	PFAM	180	218
SPBC577.09	ckn1	SPBC577.09.1:pep	PF00400	PFAM	244	274
SPBC577.09	ckn1	SPBC577.09.1:pep	PF00400	PFAM	331	369
SPBC577.09	ckn1	SPBC577.09.1:pep	PR00320	PRINTS	119	133
SPBC577.09	ckn1	SPBC577.09.1:pep	PR00320	PRINTS	205	219
SPBC577.09	ckn1	SPBC577.09.1:pep	PR00320	PRINTS	261	275
SPBC577.09	ckn1	SPBC577.09.1:pep	PS00678	PROSITE	63	77
SPBC577.09	ckn1	SPBC577.09.1:pep	PS00678	PROSITE	205	219
SPBC577.09	ckn1	SPBC577.09.1:pep	PS00678	PROSITE	261	275
SPBC577.09	ckn1	SPBC577.09.1:pep	PS50082	PROFILE	99	141
SPBC577.09	ckn1	SPBC577.09.1:pep	PS50082	PROFILE	185	227
SPBC577.09	ckn1	SPBC577.09.1:pep	PS50082	PROFILE	242	283
SPBC577.09	ckn1	SPBC577.09.1:pep	PS50294	PROFILE	185	220
SPBC577.09	ckn1	SPBC577.09.1:pep	PS50294	PROFILE	242	279
SPBC577.09	ckn1	SPBC577.09.1:pep	PTHR46202	PANTHER	1	390
SPBC577.09	ckn1	SPBC577.09.1:pep	SM00320	SMART	34	76
SPBC577.09	ckn1	SPBC577.09.1:pep	SM00320	SMART	92	132
SPBC577.09	ckn1	SPBC577.09.1:pep	SM00320	SMART	135	175
SPBC577.09	ckn1	SPBC577.09.1:pep	SM00320	SMART	178	218
SPBC577.09	ckn1	SPBC577.09.1:pep	SM00320	SMART	236	274
SPBC577.09	ckn1	SPBC577.09.1:pep	SM00320	SMART	329	369
SPBC577.09	ckn1	SPBC577.09.1:pep	SSF50978	SUPERFAMILY	43	378
SPBC577.09	ckn1	SPBC577.09.1:pep	cd00200	CDD	48	369
SPBC577.10	pre4	SPBC577.10.1:pep	G3DSA:3.60.20.10	Gene3D	36	262
SPBC577.10	pre4	SPBC577.10.1:pep	PF00227	PFAM	41	231
SPBC577.10	pre4	SPBC577.10.1:pep	PIRSF001213	PIRSF	3	262
SPBC577.10	pre4	SPBC577.10.1:pep	PS00854	PROSITE	47	94
SPBC577.10	pre4	SPBC577.10.1:pep	PS51476	PROFILE	43	231
SPBC577.10	pre4	SPBC577.10.1:pep	PTHR32194	PANTHER	39	239
SPBC577.10	pre4	SPBC577.10.1:pep	SSF56235	SUPERFAMILY	29	249
SPBC577.10	pre4	SPBC577.10.1:pep	cd03760	CDD	42	241
SPBC577.11		SPBC577.11.1:pep	G3DSA:3.30.530.20	Gene3D	19	233
SPBC577.11		SPBC577.11.1:pep	PF11274	PFAM	71	230
SPBC577.11		SPBC577.11.1:pep	PTHR40370	PANTHER	7	239
SPBC577.11		SPBC577.11.1:pep	SSF55961	SUPERFAMILY	25	232
SPBC577.12	dph6	SPBC577.12.1:pep	G3DSA:3.30.1330.40	Gene3D	300	402
SPBC577.12	dph6	SPBC577.12.1:pep	G3DSA:3.30.1330.40	Gene3D	409	532
SPBC577.12	dph6	SPBC577.12.1:pep	G3DSA:3.40.50.620	Gene3D	1	157
SPBC577.12	dph6	SPBC577.12.1:pep	G3DSA:3.90.1490.10	Gene3D	158	247
SPBC577.12	dph6	SPBC577.12.1:pep	PF01042	PFAM	321	388
SPBC577.12	dph6	SPBC577.12.1:pep	PF01042	PFAM	417	525
SPBC577.12	dph6	SPBC577.12.1:pep	PF01902	PFAM	1	236
SPBC577.12	dph6	SPBC577.12.1:pep	PTHR12196	PANTHER	1	535
SPBC577.12	dph6	SPBC577.12.1:pep	SSF52402	SUPERFAMILY	1	236
SPBC577.12	dph6	SPBC577.12.1:pep	SSF55298	SUPERFAMILY	304	398
SPBC577.12	dph6	SPBC577.12.1:pep	SSF55298	SUPERFAMILY	406	528
SPBC577.12	dph6	SPBC577.12.1:pep	TIGR00290	NCBIFAM	1	238
SPBC577.12	dph6	SPBC577.12.1:pep	cd01994	CDD	2	212
SPBC577.12	dph6	SPBC577.12.1:pep	cd06155	CDD	301	399
SPBC577.12	dph6	SPBC577.12.1:pep	cd06156	CDD	424	527
SPBC577.13	syj2	SPBC577.13.1:pep	G3DSA:3.60.10.10	Gene3D	545	887
